Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
12675,MI,Electric Vehicle (EV) Time-of-Use (TOU) Rate – Lansing Board of Water & Light (BWL),"BWL offers a TOU rate to residential customers who own or lease an EV.
For more information, including eligibility requirements, see the BWL
[EVs](https://www.lbwl.com/pev) website.
",,,FALSE,65,Utility/Private Incentives,,2021-09-22 19:57:16 UTC,,,,,ELEC|PHEV,TOU,,IND,
12676,MD,Clean Energy Grants,"The Maryland Smart Energy Communities (MSEC) program, administered by
the Maryland Energy Administration (MEA), offers local governments
grants for transportation-related projects, including the purchase of
new electric vehicles (EVs) or alternative fuel vehicles and the
installation of EV charging stations. Grants are available in the
following amounts:

::: {data-align=""center""}
  Project Type                                                                Maximum Grant Award
  -------------------------------------------------------------------- ---------------------------------
  Purchase of a New EV with an All-Electric Range of up to 199 Miles          \$3,750 per vehicle
  Purchase of a New EV with an All-Electric Range of Over 200 Miles           \$7,500 per vehicle
  EV Charging Station Equipment and Installation                        \$6,000 per EV charging station
:::

Communities already participating in the MSEC program may receive a
maximum award of \$55,000 per project and new communities may receive up
to \$75,000. Additional requirements may apply. For more information,
including requirements and application deadline, see the MEA
[MSEC](https://energy.maryland.gov/govt/Pages/smartenergycommunities.aspx)
website.
",,,FALSE,10,State Incentives,,2021-09-30 16:21:40 UTC,,,,,BIOD|ETH|ELEC|HY|NG|PHEV|LPG,GNT,,GOV,
12677,OR,Public Electric Utility Cost Recovery Authorization,"A public electric utility may seek cost recovery from retail electricity
consumers for transportation electrification infrastructure. (Reference
[Oregon Revised Statutes](https://www.oregonlegislature.gov/) 757.357)
",2021-09-25 00:00:00 UTC,,FALSE,72,Laws and Regulations,,2021-10-01 21:03:46 UTC,,,,,ELEC|PHEV,,OTHER,AFP,https://www.oregonlegislature.gov/
12679,NJ,Electric Vehicle (EV) Charging Station Make-Ready Requirements for New Developments,"As a condition of preliminary site plan approval, new non-residential
developments with parking lots and garages must meet the following
make-ready requirements:

::: {data-align=""center""}
  Number of Off-Street Parking Spaces                      Minimum Number of Make-Ready Parking Spaces
  ------------------------------------- ---------------------------------------------------------------------------------
  50 or fewer                                                                   1
  51 to 75                                                                      2
  76 to 100                                                                     3
  101 to 150                                                                    4
  Over 150                               4% of parking spaces; 5% of the make-ready spaces must be disability-accessible
:::

Parking lots and garages may install make-ready parking spaces and EV
charging stations at a faster rate than required. Retailers that provide
25 or fewer off-street parking spaces are not required to provide or
install any EV charging stations or make-ready parking spaces.

Parking lots and garages may install EV charging stations in lieu of
make-ready spaces to satisfy these requirements. Standards must be
developed that provide for the progression of accessible make-ready
parking spaces to accessible EV charging station parking spaces and
conform to the requirements of the most recent [International Building
Code](https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjW07zxjp3yAhW2ZhUIHTFvDUsQFnoECAsQAQ&url=https%3A%2F%2Fwww.iccsafe.org%2Fproducts-and-services%2Fi-codes%2F2018-i-codes%2Fibc%2F&usg=AOvVaw3leWKSEim9SgAJ1OIsH4FK)
and [International Residential
Code](https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwiDj6OSj53yAhWho3EKHU_EAwoQFnoECAsQAQ&url=https%3A%2F%2Fwww.iccsafe.org%2Fproducts-and-services%2Fi-codes%2F2018-i-codes%2Firc%2F&usg=AOvVaw1uUcm-VqXZRZh_3SdJG4Y5)
published by the [International Code
Council](https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjW07zxjp3yAhW2ZhUIHTFvDUsQFnoECA4QAQ&url=https%3A%2F%2Fwww.iccsafe.org%2F&usg=AOvVaw1U6pcIGlSzNiKNgTx_gADK)
except as the Commissioner of Community Affairs (Commissioner) deems
appropriate to deviate from those codes.

In September 2021, the Commissioner of Community Affairs (Commissioner)
published a model land use ordinance to address installation, sightline,
setback requirements, and other health- and safety-related
specifications for EV charging stations and make-ready parking spaces
and post the [model land use
ordinance](https://www.nj.gov/dca/dlps/home/modelEVordinance.shtml) on
the department's website. Requirements include the following:

-   A parking space with an EV charging station or make-ready equipment
    may count as two parking spaces for the purpose of complying with a
    minimum parking space requirement but may not reduce total required
    parking by more than 10 percent.
-   All parking space calculations for EV charging stations and
    make-ready equipment pursuant to this section shall be rounded up to
    the next full parking space.

The model land use ordinance applies to all municipalities in New
Jersey, but municipalities may adopt reasonable standards to address
installation, sightline, and setback requirements or other health- and
safety-related specifications for EV charging stations and make-ready
parking spaces. Municipalities may not require more make-ready parking
spaces than the land use ordinance published by the Commissioner.

(Reference [New Jersey Statutes 40:55D-4, 40:55D-5, 40:55D-66.20, and 40:55D-66.21](https://www.njleg.state.nj.us/))",2021-07-09 00:00:00 UTC,,FALSE,75,Laws and Regulations,,2021-10-01 21:21:39 UTC,,,,,ELEC|PHEV,,BUILD|OTHER,FLEET|GOV|MUD|OTHER,https://www.njleg.state.nj.us/|https://www.njleg.state.nj.us/
12680,NJ,Electric Vehicle (EV) Charging Station Make-Ready Requirements for Multi-Unit Dwellings (MUDs),"New MUD developments with five or more units must designate 15% of
required off-street parking as electric vehicle (EV) make-ready parking
spaces. Prior to occupancy, EV charging stations must be installed in 5%
of off-street parking. MUDs must then install EV charging stations in an
additional 5% of parking spaces within 3 years of occupancy and another
5% within 6 years of occupancy. MUDs may install make-ready parking
spaces and EV charging stations at a faster rate than required.
Throughout the installation of EV charging stations in make-ready
parking spaces at MUDs, at least 5% of EV charging stations must be
accessible for people with disabilities.

(Reference [New Jersey Statutes 40:55D-5 and 40:55D-66.2](https://www.njleg.state.nj.us/))",2021-07-09 00:00:00 UTC,,FALSE,80,Laws and Regulations,,2021-10-01 21:25:07 UTC,,,,,ELEC|PHEV,,BUILD|OTHER,MUD,https://www.njleg.state.nj.us/|https://www.njleg.state.nj.us/
12681,NJ,Electric Vehicle (EV) Parking Space Make-Ready Permitting Requirements,"EV make-ready parking spaces at existing service stations, existing
retail establishments, or any other existing building may be approved
through the issuance of a municipal zoning permit by meeting the
following requirements:

-   The proposed installation does not violate bulk requirements
    applicable to the property;
-   All other conditions of prior approvals continue to be met; and
-   The proposed installation complies with the construction codes
    adopted in, or promulgated pursuant to, the [State Uniform
    Construction
    Code](https://www.nj.gov/dca/divisions/codes/codreg/ucc.html),
    safety standards concerning the installation, and state rules or
    regulations concerning EV charging stations.

Installation of EV charging stations or EV make-ready parking spaces
shall be considered a permitted accessory use for all municipal zoning
or use districts.

(Reference [New Jersey Statutes 40:55D-5 and 40:55D-66.19](http://www.njleg.state.nj.us/))",2021-07-09 00:00:00 UTC,,FALSE,85,Laws and Regulations,,2021-10-01 21:28:25 UTC,,,,,ELEC|PHEV,,BUILD|OTHER,FLEET|GOV|MUD|IND,https://www.njleg.state.nj.us/|http://www.njleg.state.nj.us/
12682,ME,Clean Transportation and Infrastructure Loans,"Efficiency Maine administers the Maine Clean Energy and Sustainability
Accelerator (Accelerator) to provide loans for qualified alternative
fuel vehicle (AFV) projects, including the purchase of electric
vehicles, fuel cell electric vehicles, zero emission vehicles (ZEVs),
and associated vehicle charging and fueling infrastructure. Recipients
must direct 40% of funds towards low-income communities and communities
of color.

The Accelerator must also establish a financing program to provide low-
and zero-interest loans to schools, municipalities, and non-profit
organizations to purchase ZEVs and associated fueling infrastructure.
The Accelerator must publish an annual report, including greenhouse gas
emission reductions resulting from investments.

(Reference [Legislative Document 1659, 2021](https://legislature.maine.gov/) and [Title 35-A, Section 2360](http://www.mainelegislature.org/legis/statutes/))",2021-06-23 00:00:00 UTC,,FALSE,30,State Incentives,,2021-10-07 19:19:13 UTC,,,,,ELEC|HY|PHEV,LOANS,,STATION|FLEET|GOV,https://legislature.maine.gov/|http://www.mainelegislature.org/legis/statutes/
12684,OR,Electric Vehicle (EV) Charging Station Authorization at State Parks,"The Oregon State Parks and Recreation Department allows the installation
and use of state-owned public EV charging stations at parking spaces on
state park property. EV charging station installations may be paid for
through the Parks and Recreation Transportation Electrification Fund.
(Reference [Oregon Revised Statutes](https://www.oregonlegislature.gov/)
283.401)
",2021-09-25 00:00:00 UTC,,FALSE,135,Laws and Regulations,,2021-10-11 20:41:35 UTC,,,,,ELEC|PHEV,,OTHER,GOV,https://www.oregonlegislature.gov/
12686,NC,Electric School Bus and Infrastructure Rebate - Duke Energy,"Duke Energy offers public and charter schools a rebate of up to
\$215,000 for the purchase of electric school buses and associated
charging infrastructure. Rebates are awarded on a first-come,
first-served basis. For more information, including eligibility
requirements, see the [Duke Energy Park and
Plug](https://www.duke-energy.com/business/products/park-and-plug/electric-school-buses)
website
",,,FALSE,27,Utility/Private Incentives,,2021-10-11 22:22:47 UTC,,,,,ELEC|PHEV,RBATE,,GOV|IND,
12689,NC,Electric Vehicle (EV) Charging Station Purchase Policy for Dealerships,"Original equipment manufacturers (OEMs) may not require or coerce
dealerships to purchase or lease EV charging stations unless the
dealership is selling that OEM's EVs. Dealerships are not required to
offer public charging or purchase more EV charging stations than
reasonably necessary.

(Reference [North Carolina General Statues 20-305](https://www.ncleg.gov/Laws/GeneralStatutes))",2021-09-10 00:00:00 UTC,,FALSE,121,Laws and Regulations,,2021-10-11 22:46:23 UTC,,,,,ELEC|PHEV,,OTHER,STATION|MAN|OTHER,https://www.ncleg.gov/Laws/GeneralStatutes|https://ncleg.gov/
12690,OR,Public Utility Definition,"A corporation, company, partnership, individual or association of
individuals that supplies electricity for use in motor vehicles is not
defined as a public utility. (Reference [Oregon Revised
Statues](https://www.oregonlegislature.gov/) 757.005)
",2003-01-01 00:00:00 UTC,,FALSE,55,Laws and Regulations,,2021-10-12 13:57:52 UTC,,,,,ELEC|PHEV,,UTILITY,AFP,https://www.oregonlegislature.gov/
12692,WA,Electric Vehicle (EV) Charging Station Rebate – Tacoma Public Utility (TPU),"TPU offers residential customers a \$400 rebate, in the form of bill
credit, for the installation of a Level 2 EV charging station, a smart
splitter, or a 240-volt outlet. Applicants may receive one rebate per
installation, up to \$600 total. For more information, see the TPU [EV
Charging](https://www.mytpu.org/ways-to-save/residential-incentives/ev-charging/)
website.
",,,FALSE,71,Utility/Private Incentives,,2022-04-11 16:20:13 UTC,,,,,ELEC|PHEV,RBATE,,IND,
12693,WA,Electric Vehicle (EV) Charging Station Rebates – Tacoma Public Utility (TPU),"TPU offers rebates for the installation of Level 2 EV charging stations
at multifamily dwellings and businesses located in the City of Tacoma.
Rebate amounts for the first two EV charging station ports are available
in the following amounts:

::: {data-align=""center""}
  Applicant Type         Standard Rebate Amount                 Rebate for Historically Underinvested Communities
  ---------------------- -------------------------------------- ---------------------------------------------------
  Business               60% of project costs, up to \$12,000   80% of project costs, up to \$16,000
  Multifamily Dwelling   80% of project costs, up to \$16,000   100% of project costs, up to \$20,000
:::

A rebate of up to \$2,000 is available for every additional EV charging
station port installed. Applicants may also receive a rebate for 100% of
utility infrastructure upgrade costs, up to \$25,000, to increase grid
reliability. For more information, including funding terms and waitlist
availability, see the TPU [Public Electric Vehicle
Charging](https://www.mytpu.org/community-environment/clean-renewable-energy/electric-vehicles/public-electric-vehicle-charging/)
and [Multifamily Dwelling EV
Charging](https://www.mytpu.org/community-environment/clean-renewable-energy/electric-vehicles/multifamily-dwelling-ev-charging/)
websites.
",,,FALSE,72,Utility/Private Incentives,,2021-10-12 15:55:23 UTC,,,,,ELEC|PHEV,RBATE,,STATION|FLEET|MUD,
