Vehicle ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Transmission Type,Engine Type,Engine Size,Engine Cylinder Count,Engine/Motor(s) Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Fuel Configuration Name,Electric-Only Range,PHEV Total Range,PHEV Type,Notes,Drivetrain,Charging Rate Level 2 (kW),Charging Rate DC Fast (kW),Charging Speed Level 1 (miles added per hour of charging),Charging Speed Level 2 (miles added per hour of charging),Charging Speed DC Fast (miles added per hour of charging),Battery Voltage,Battery Capacity Amp Hours,Battery Capacity kWh,Seating Capacity,,,,
12535,45,9,239,29,AMG GLS 63 4MATIC+,2021,,,,14,18,16,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12646,45,9,239,27,AMG GT 43 4MATIC+,2021,,,,20,25,22,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12647,45,9,239,27,AMG GT 53 4MATIC+,2021,,,,20,25,22,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12606,45,9,239,27,CLS 450,2021,,,,23,30,26,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12607,45,9,239,27,CLS 450 4MATIC,2021,,,,22,29,25,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12608,45,9,239,27,E 450 4MATIC,2021,,,,23,30,26,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12663,45,9,239,27,E 450 4MATIC,2021,,,,23,30,26,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12591,45,9,239,27,E 450 4MATIC All-Terrain (wagon),2021,,,,22,28,24,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12655,45,9,239,27,E 450 4MATIC (Convertible),2021,,,,23,29,25,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12654,45,9,239,27,E 450 4MATIC (Coupe),2021,,,,23,30,25,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12653,45,9,239,27,E 450 (Convertible),2021,,,,23,30,25,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12652,45,9,239,27,E 450 (Coupe),2021,,,,23,31,26,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12592,45,9,239,29,GLE 450 4MATIC,2021,,,,21,26,23,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12679,45,9,239,29,GLE 580 4MATIC,2021,,,,17,22,19,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12593,45,9,239,29,GLS 450 4MATIC,2021,,,,20,24,21,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12680,45,9,239,29,GLS 580 4MATIC,2021,,,,16,21,18,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12681,45,9,239,29,GLS 600 4MATIC Maybach,2021,,,,15,19,16,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12839,45,9,239,27,S 500 4MATIC,2021,,,,20,29,24,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12840,45,9,239,27,S 580 4MATIC,2021,,,,17,25,20,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12841,45,9,239,27,S 580 4MATIC Maybach,2021,,,,16,24,19,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12567,45,9,349,25,1500 2WD,2021,,,,17,23,19,Auto,SI,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12566,45,9,349,25,1500 2WD,2021,,,,20,25,22,Auto,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12569,45,9,349,25,1500 4WD,2021,,,,17,22,19,Auto,SI,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12568,45,9,349,25,1500 4WD,2021,,,,19,24,21,Auto,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12656,45,9,349,25,1500 HFE 4X2,2021,,,,20,26,23,Auto,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12536,45,9,221,27,Avalon Hybrid,2021,,,,43,43,43,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12537,45,9,221,27,Avalon Hybrid XLE,2021,,,,43,44,44,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12609,45,9,221,27,Camry Hybrid LE,2021,,,,51,53,52,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12610,45,9,221,27,Camry Hybrid SE/XLE/XSE,2021,,,,44,47,46,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12538,45,9,221,27,Corolla Hybrid,2021,,,,53,52,52,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12584,45,9,221,29,Highlander Hybrid,2021,,,,36,35,36,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12585,45,9,221,29,Highlander Hybrid AWD,2021,,,,35,35,35,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12586,45,9,221,29,Highlander Hybrid AWD LTD/PLAT,2021,,,,35,34,35,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12539,45,9,221,27,Prius,2021,,,,54,50,52,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12540,45,9,221,27,Prius AWD,2021,,,,51,47,49,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12541,45,9,221,27,Prius Eco,2021,,,,58,53,56,Auto,SI,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12542,45,9,221,29,RAV4 Hybrid AWD,2021,,,,41,38,40,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12657,45,9,221,9,Sienna,2021,,,,36,36,36,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Van,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12658,45,9,221,9,Sienna AWD,2021,,,,35,36,35,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Van,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12543,45,9,221,29,Venza AWD,2021,,,,40,37,39,Auto,SI,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12280,45,9,365,29,MDX AWD,2020,,,,26,27,27,Auto,SI,3.0L,6,3.0L V6,Acura,http://www.acura.com/,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12377,45,9,365,27,NSX,2020,,,,21,22,21,Auto,SI,3.5L,6,3.5L V6,Acura,http://www.acura.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12306,45,9,365,27,RLX,2020,,,,28,29,28,Auto,SI,3.5L,6,3.5L V6,Acura,http://www.acura.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12379,45,9,377,27,A6 Allroad,2020,,,,20,26,22,Auto,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12307,45,9,377,27,A6 quattro,2020,,,,24,32,27,Auto,SI,2.0L,4,2.0L I4,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12378,45,9,377,27,A6 quattro,2020,,,,22,29,24,Auto,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12383,45,9,377,27,A7 quattro,2020,,,,22,29,24,Auto,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12385,45,9,377,27,A8L,2020,,,,15,23,18,Auto,SI,4.0L,6,4.0L V8,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12384,45,9,377,27,A8L,2020,,,,17,26,21,Auto,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12386,45,9,377,27,Q7,2020,,,,17,21,18,Auto,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12387,45,9,377,27,Q8,2020,,,,17,21,18,Auto,SI,3.0L,6,3.0L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12436,45,9,377,29,RS Q8,2020,,,,13,19,15,Auto,SI,4.0L,8,4.0L V8,Audi,http://progress.audiusa.com/,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12380,45,9,377,27,S6,2020,,,,18,28,22,Auto,SI,2.9L,6,2.9L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12381,45,9,377,27,S7,2020,,,,18,28,22,Auto,SI,2.9L,6,2.9L V6,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12382,45,9,377,27,S8,2020,,,,13,22,16,Auto,SI,4.0L,6,4.0L V8,Audi,http://progress.audiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12389,45,9,219,27,Escape AWD HEV,2020,,,,43,37,40,Auto,SI,2.5L I4,4,2.5L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12388,45,9,219,27,Escape FWD HEV,2020,,,,44,37,41,Auto,SI,2.5L I4,4,2.5L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12309,45,9,219,29,Explorer HEV AWD,2020,,,,23,26,25,Auto,SI,3.3L V6,6,3.3L V6,Ford,https://www.ford.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12308,45,9,219,29,Explorer HEV RWD,2020,,,,27,29,28,Auto,SI,3.3L V6,6,3.3L V6,Ford,https://www.ford.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12476,57,9,219,25,F-150 2WD/4WD,2020,,,,,,,Auto,,"2.7L, 3.3L",6,"2.7L V6, 3.3L V6;
XL XLP Plug-in Hybrid Electric System",Ford,https://www.ford.com,Pickup,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,Blended,"This vehicle is available with a plug-in hybrid electric power train developed and installed by XL, an approved qualified vehicle modifier (QVM). It is available for delivery through select Ford dealerships, without impacting OEM warranties or service agreements.",,,,,,,,,,,,,,
12310,45,9,219,27,Fusion Hybrid FWD,2020,,,,43,41,42,Auto,SI,2.0L I4,4,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12311,45,9,219,27,Fusion Hybrid TAXI,2020,,,,43,40,41,Auto,SI,2.0L I4,4,2.0L I4,Ford,https://www.ford.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12472,45,9,219,25,Super Duty F-250 2WD/4WD,2020,,,,,,,Auto,SI,7.3L V8,8,"7.3L V8; 
XL XLH hybrid drive system",Ford,https://www.ford.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,"This vehicle is available with a hybrid electric power train developed and installed by XL, an approved qualified vehicle modifier (QVM). It is available for delivery through select Ford dealerships, without impacting OEM warranties or service agreements.",,,,,,,,,,,,,,
12477,57,9,219,25,Super Duty F-250 2WD/4WD,2020,,,,,,,Auto,SI,7.3L,8,"7.3L V8;
XL XLP Plug-in Hybrid Electric System",Ford,https://www.ford.com,Pickup,PHEV,Plug-in Hybrid Electric,Hybrid Electric,,,Blended,"This vehicle is available with a plug-in hybrid electric power train developed and installed by XL, an approved qualified vehicle modifier (QVM). It is available for delivery through select Ford dealerships, without impacting OEM warranties or service agreements.",,,,,,,,,,,,,,
12473,45,9,219,9,Transit Cargo Van,2020,,,,,,,Auto,SI,3.5L V6,6,"3.5L V6
XL XLH hybrid drive system",Ford,https://www.ford.com,Van,HYBR,Hybrid Electric,Hybrid Electric,,,,"This vehicle is available with a hybrid electric power train developed and installed by XL, an approved qualified vehicle modifier (QVM). It is available for delivery through select Ford dealerships, without impacting OEM warranties or service agreements.",,,,,,,,,,,,,,
12474,45,9,219,3,Transit Passenger Van,2020,,,,,,,Auto,SI,3.5L V6,6,"3.5L V6
XL XLH hybrid drive system",Ford,https://www.ford.com,Passenger Van/Shuttle Bus,HYBR,Hybrid Electric,Hybrid Electric,,,,"This vehicle is available with a hybrid electric power train developed and installed by XL, an approved qualified vehicle modifier (QVM). It is available for delivery through select Ford dealerships, without impacting OEM warranties or service agreements.",,,,,,,,,,,,,,
12354,45,9,209,27,Accord,2020,,,,48,47,48,Auto,SI,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12437,45,9,209,29,CR-V AWD,2020,,,,40,35,38,Auto,SI,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12281,45,9,209,27,Insight,2020,,,,55,49,52,Auto,SI,1.5L,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12282,45,9,209,27,Insight Touring,2020,,,,51,45,48,Auto,SI,1.5L,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12390,45,9,351,27,Ioniq,2020,,,,55,54,55,Auto,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12391,45,9,351,27,Ioniq Blue,2020,,,,57,59,58,Auto,SI,1.6L,4,1.6L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12425,45,9,351,27,Sonata Hybrid,2020,,,,45,51,47,Auto,SI,2.0L,4,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12426,45,9,351,27,Sonata Hybrid Blue,2020,,,,51,54,52,Auto,SI,2.0L,4,2.0L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12424,45,9,275,29,Wrangler 4x4,2020,,,,21,22,21,Auto,SI,2.0L,4,2.0L I4,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12283,45,9,275,29,Wrangler Unlimited 4x4,2020,,,,19,22,20,Auto,SI,3.6L,6,3.6L V6,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12312,45,9,275,29,Wrangler Unlimited 4x4,2020,,,,21,22,21,Auto,SI,2.0L,4,2.0L I4,Jeep,https://www.jeep.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12392,45,9,361,27,Niro,2020,,,,51,46,49,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12393,45,9,361,27,Niro FE,2020,,,,52,49,50,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12394,45,9,361,27,Niro Touring,2020,,,,46,40,43,Auto,SI,1.6L,4,1.6L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12284,45,9,361,27,Optima Hybrid,2020,,,,41,45,42,Auto,SI,2.0L,4,2.0L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12452,45,9,387,29,Defender 110 MHEV,2020,,,,17,22,19,Auto,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12453,45,9,387,29,Defender 90 MHEV,2020,,,,17,22,19,Auto,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12481,45,1,387,29,Range Rover MHEV,2020,,,,19,24,21,Auto,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,,,,,,,,,,,,
12685,45,1,387,29,Range Rover Sport MHEV,2020,,,,19,24,21,Auto,CI,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,HYBR,Hybrid Electric,Dedicated,,,,,,,,,,,,,,,,,,
12314,45,9,243,27,ES 300h,2020,,,,43,44,44,Auto,SI,2.5L,4,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12285,45,9,243,27,LC 500h,2020,,,,27,35,30,Auto,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12355,45,9,243,27,LS 500h,2020,,,,25,33,28,Auto,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12356,45,9,243,27,LS 500h AWD,2020,,,,23,31,26,Auto,SI,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12286,45,9,243,29,NX 300h AWD,2020,,,,33,30,31,Auto,SI,2.5L,4,2.5L I4,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12315,45,9,243,29,RX 450h AWD,2020,,,,31,28,30,Auto,SI,3.5L,6,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12316,45,9,243,29,RX 450hL AWD,2020,,,,29,28,29,Auto,SI,3.5L,6,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12395,45,1,243,27,UX 250h,2020,,,,43,41,42,Auto,SI,2.0L,4,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,,,,,,,,,,,,,,,
12396,45,1,243,27,UX 250h AWD,2020,,,,41,38,39,Auto,SI,2.0L,4,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,Dedicated,,,,,,,,,,,,,,,,,,
12317,45,9,227,27,MKZ Hybrid FWD,2020,,,,42,39,41,Auto,SI,2.0L,4,2.0L I4,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12319,45,9,239,27,AMG CLS53 4MATIC+,2020,,,,21,27,23,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12320,45,9,239,27,AMG E53 4MATIC+,2020,,,,21,28,24,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12322,45,9,239,27,AMG E53 4MATIC+ (Convertible),2020,,,,20,26,23,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12321,45,9,239,27,AMG E53 4MATIC+ (Coupe),2020,,,,21,28,23,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12318,45,9,239,27,AMG GT 53 4MATIC+,2020,,,,19,24,21,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12323,45,9,239,27,CLS 450,2020,,,,24,31,26,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12324,45,9,239,27,CLS 450 4MATIC,2020,,,,23,30,26,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12287,45,9,239,29,GLE 450 4MATIC,2020,,,,19,24,21,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12406,45,9,239,29,GLE 580 4MATIC,2020,,,,17,21,19,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12325,45,9,239,29,GLS 450 4MATIC,2020,,,,19,23,21,Auto,SI,3.0L,6,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12407,45,9,239,29,GLS 580 4MATIC,2020,,,,16,21,18,Auto,SI,4.0L,8,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12290,45,9,349,25,1500 2WD,2020,,,,17,23,19,Auto,SI,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12289,45,9,349,25,1500 2WD,2020,,,,20,25,22,Auto,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
12291,45,9,349,25,1500 4WD,2020,,,,19,24,21,Auto,SI,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,Hybrid Electric,,,,,,,,,,,,,,,,,,
